temp_feature_0,temp_feature_1,temp_feature_2,temp_feature_3,temp_feature_4,temp_feature_5,temp_feature_6,temp_feature_7,temp_feature_8,temp_feature_9,temp_feature_10,temp_feature_11,temp_feature_12,temp_feature_13,temp_feature_14,temp_feature_15,temp_feature_16,temp_feature_17,temp_feature_18,temp_feature_19,rain_feature_20,rain_feature_21,rain_feature_22,rain_feature_23,rain_feature_24,rain_feature_25,rain_feature_26,rain_feature_27,rain_feature_28,rain_feature_29,rain_feature_30,rain_feature_31,rain_feature_32,rain_feature_33,rain_feature_34,rain_feature_35,rain_feature_36,rain_feature_37,rain_feature_38,rain_feature_39,humidity_feature_40,humidity_feature_41,humidity_feature_42,humidity_feature_43,humidity_feature_44,humidity_feature_45,humidity_feature_46,humidity_feature_47,humidity_feature_48,humidity_feature_49,humidity_feature_50,humidity_feature_51,humidity_feature_52,humidity_feature_53,humidity_feature_54,humidity_feature_55,humidity_feature_56,humidity_feature_57,humidity_feature_58,humidity_feature_59,soil_feature_60,soil_feature_61,soil_feature_62,soil_feature_63,soil_feature_64,soil_feature_65,soil_feature_66,soil_feature_67,soil_feature_68,soil_feature_69,soil_feature_70,soil_feature_71,soil_feature_72,soil_feature_73,soil_feature_74,soil_feature_75,soil_feature_76,soil_feature_77,soil_feature_78,soil_feature_79,misc_feature_80,misc_feature_81,misc_feature_82,misc_feature_83,misc_feature_84,misc_feature_85,misc_feature_86,misc_feature_87,misc_feature_88,misc_feature_89,misc_feature_90,misc_feature_91,misc_feature_92,misc_feature_93,misc_feature_94,misc_feature_95,misc_feature_96,misc_feature_97,misc_feature_98,misc_feature_99,crop_yield
22.49080237694725,18.702658576772393,20.23411367471812,28.45405988417796,26.439917565671855,22.872710405548844,27.96513908155644,15.77598909457775,29.40535847894791,33.2715602280539,22.47281636933397,25.66061122976511,28.08612643068112,34.48635274408828,16.463501975360042,24.993404874581067,15.088032180075725,31.258954038892426,27.913813368990766,22.731157474629853,902.9981420889674,949.7521622531772,941.099593713471,675.5717827639778,854.08081651192,201.60792320348628,166.62709148033898,1051.1000102571547,920.4674998528669,321.1351233656635,801.9590252093914,516.0815027079144,129.32349742633016,659.9176531340448,686.7403527155641,770.331894085759,1108.2516019008349,334.3024110320171,396.9855102867849,246.52239405512927,40.92384288430915,84.68062458183891,86.26890041417977,22.61423947142182,60.83027410214921,43.09526841134625,48.52950185666913,64.36305280604164,68.06942650657808,80.76520704979542,79.30656043874939,20.77357438473218,23.969263702890185,81.74450764782512,20.529439024842517,26.18924492305583,52.96310286470242,51.65562781219896,64.49020384884433,50.88953634798294,0.8190886421823167,0.786695744563821,0.9509744555904893,0.33634712391936106,0.4101561874431905,0.6269562272633709,0.6003950806849649,0.6330493389750869,0.7517807403924317,0.3041900755963643,0.3298627716348968,0.37064870174386766,0.6343042140409811,0.7374468920244652,0.7890782294490102,0.30131904146558136,0.8893380816820735,0.9125271352096775,0.3840977426287572,0.472305259060192,-0.32659692969407383,-1.9245633382044125,0.5152260470692581,-1.5730359036633488,-1.5272005690743609,-0.6050648446626066,-1.9136162609987306,1.0121008078126703,-1.3185661837284586,0.7550538588513658,-0.1890707256650599,0.7134635645585193,-0.3262762171184528,1.168111873491554,0.7100207464190557,0.3626883842894895,0.7896593187790923,-1.380442463295583,0.18820726374690772,-0.25713215470465556,3892.533026878253
34.01428612819832,25.838018947567164,19.939575981439997,30.933627943827446,31.108646585999725,24.468713187500427,18.447727242103326,18.735450564622585,28.745660088262554,25.50720963638996,21.658241924628065,17.75797643460668,16.60065139531873,15.34345981324739,16.78956765964835,29.934935450251885,15.00660318518953,28.570840595815177,23.048369885139643,19.09307059292654,302.9631951585827,629.258795775573,107.1679472610628,302.60737807570854,614.3280584776592,166.82910254682207,323.5283525864743,128.91883376879525,388.2780191523631,189.4876099953055,605.2216988876124,146.1417803706279,108.75662476215055,436.80677258454654,690.4318625334979,142.79381453940726,1145.2349681339795,398.7784789858023,830.0470862921808,244.08074251255002,26.637244261344062,75.42675813478908,82.74892657455025,32.1874342987417,82.13178423257543,77.17168933596338,50.199170834564654,41.87880920423481,48.87948385082381,88.33821263927314,54.61619306035593,62.73838496825131,86.33927330959649,62.58432558873073,66.44769120601612,21.006211509534637,88.92687859815668,31.283819633044068,85.79387507371699,56.62799986850433,0.9167713125674217,0.49424811803303015,0.9564230605275317,0.5235664291200631,0.3145469679946138,0.5327591179273254,0.3346840144292315,0.8057977484216292,0.6032032880669451,0.5834088123893237,0.8799532337736109,0.7141462681795177,0.9844737190848512,0.8145868088757844,0.8077172954396781,0.9719890765210122,0.3063353309049024,0.4350093212288498,0.6976153059233903,0.4430253419286765,0.29293114117350516,-1.507937833491593,-0.20738499649879646,1.8466895823557894,-0.11305679283821429,0.3146059939557847,-0.09132292628306722,-0.3197308157786306,-0.09737462864654775,-0.04271341752831562,-1.2757205386360202,0.27170751013620875,-0.6470813157224227,1.615438687595662,0.5054152546563291,0.8631312311532037,-1.2126578649644664,0.6093616738271603,1.1540071288104916,-0.5024793889212709,2986.981045919508
29.6398788362281,32.45891671752817,33.12509161042073,20.00935797584998,30.20321859580318,32.090947864043606,32.447891267096296,31.62491610179885,16.91508397326715,29.498205436721687,18.5230782500572,26.824858115012283,19.84659622907478,33.95303306162178,28.039474278459213,26.253335613126662,24.445269215904304,32.78149833493439,24.438182198291752,16.299805206775368,481.3036638068748,967.8541685113806,624.7549314885704,409.4062950804219,161.27758526276654,764.6111458180304,640.389581689333,1102.096724468471,819.5601514653995,473.47429512124006,1160.948377350335,939.0298240222502,346.81301620826594,1124.8590708774004,935.6928833687322,773.486374964408,104.85114737834135,781.0426529194242,508.4931691751042,1122.9309235721466,28.845145748055117,27.18653610767794,36.484809960924906,37.61464206801112,73.4030582812503,89.606377155347,33.79824055468715,78.510049766562,39.623928756755944,45.47249112211793,33.68259274425301,60.424688244945735,66.13375670340493,68.27319250365409,83.94220168188383,71.40877216361216,70.93601870483283,54.961622085099904,89.37764207199982,37.65140054234341,0.6242259127653007,0.4581327730470264,0.6907176270543585,0.7990912727124129,0.5289601579094887,0.8164463154829755,0.4407893412187973,0.7508162784602336,0.39404455360772117,0.5103583960258865,0.47451530758158533,0.9928026572836277,0.8717879386546954,0.5588755957204827,0.5048791421358683,0.6747216213627492,0.8598230412984091,0.4054936517605735,0.33853017593707374,0.3301073170624592,-0.22462296135551157,-0.6631018647850212,-0.5452179584522279,0.18401166993025858,0.4969906531064166,0.7402730998036129,0.43223608922407025,-1.6885279736127967,0.35889660700928483,-0.8566653457174287,-0.45737817667942665,0.5480618468362771,-0.85134978970112,0.08426456674307269,-0.7254414437732178,3.172246813165805,-1.3518308187532722,1.635938592520596,-0.07793714360671579,1.562514349011921,6184.6259153353
26.973169683940732,29.644497728191226,19.990923996990123,27.497481992139978,18.077998093875472,21.80008772119784,27.26232478138483,30.335367126766712,33.451448098116,23.720965959451757,27.14533340202976,21.295712474339158,30.473586929585014,22.373548476982894,24.738814264784963,16.66605166223593,15.585874100107413,23.98672118870868,29.334495653629013,16.58983496705375,829.6087005436001,180.85910448294277,973.2948401459599,667.6058213911703,1110.361165757405,1162.7279547420303,504.9652557229127,436.31971373154073,869.1187930329563,306.62541738799945,340.876296082662,730.4732628892702,979.2530428102626,351.11687289828217,998.7339484468482,198.63546744052786,448.78253451399206,919.8802660486377,340.8481911133765,204.25855862995286,32.64697897266453,74.38371066690331,38.39318444005316,82.33303024127777,80.71839337146987,78.85330764789319,20.668569682639266,22.840326952321465,63.11000231293241,77.55065319101664,71.5649250627065,56.177004866276796,37.47577878125737,35.81792312829048,44.83375696655405,38.31928491596666,79.20941330895396,23.556753098695033,59.91917239527731,46.68661482753208,0.5024251121713853,0.6958056126562726,0.7643115582335771,0.6551967239176768,0.8770210383619164,0.3857520065091399,0.31346473663420366,0.46293522556466626,0.30414614138837687,0.33813564362070453,0.4987561550491082,0.8274264150558355,0.8585260245782764,0.37919294206146315,0.8645208435367735,0.790280378650027,0.7816281138964571,0.9523509584098306,0.7118869635471786,0.3718685518727038,0.4389158541057731,0.9123787044185804,1.0383063258597556,-0.3381981266635011,0.7913984396218451,0.687849136149207,0.2893452597061307,0.07957933239360085,0.6935916964817498,-1.130019009284251,0.23177388113893785,1.8827398825079666,-1.221257534753307,0.8383883165103369,-0.973309982697985,1.0939319339518916,-0.5326976824504791,0.2805591497378275,1.5467438896889256,0.04115105987477416,4322.288891888808
18.12037280884873,31.131222957228996,20.43899452257262,26.434919662874975,17.984989394829476,32.39299369624342,18.144077671139087,22.012853829142937,26.36944404313639,27.600691550848765,24.53248321017258,16.046975336192048,25.573717073576393,15.201808100437631,30.808305006384202,18.71160473567111,34.49065107324749,32.87779525444383,32.526120593335875,30.20094411921955,630.2982789769279,310.7533646932946,793.0491927054886,908.5151893068776,1178.3620461640191,652.9934398501964,552.0035224461388,659.0449718570944,479.63031087815335,679.6353475396362,746.6420575988348,996.3635585776427,1095.2224239918257,561.9103736962313,470.91498623373747,881.378662370622,1021.1158324117496,927.1270423394503,549.4919150912115,104.48756753434513,34.25573340554639,79.07997881988975,88.70066504927027,62.78740581661733,24.15957898369515,44.230004850400455,44.45513976985637,68.40218226871417,71.81883787374781,79.44594000370623,49.307469497830695,57.63931177850642,57.347534240488486,84.59256442576216,41.983997124853786,81.43747752604389,50.777276006534045,86.3972044372842,39.154108800859525,68.09298929061653,0.523192602048823,0.43774564862489335,0.5444202087343917,0.6416629981448099,0.3107659728457905,0.8251757909669135,0.47835455598119136,0.8842841002054656,0.3207741548459672,0.35629628876861497,0.45837169484420587,0.9265275160440976,0.7085992450908507,0.8637030724112038,0.9623684732175979,0.9388180106270556,0.565774669833274,0.5829358273277594,0.539723388596679,0.372035017227157,-0.3766540352137939,-1.2287630313241105,-0.26058385640705434,0.1653688604634072,1.1342579628619125,-0.004047134628894774,-0.5900937711370765,-1.1590237202265066,0.39618735227283963,-0.362192355585462,-0.5744994952360589,-0.8042576215525649,-0.725573924809424,-1.0802058910928605,0.6743352961771293,-0.5260813248041788,-0.685062850742816,1.1063678587504253,2.551870772749998,-0.03912594976904747,5311.18933779808
18.119890406724053,28.175667334214346,30.187965248359276,31.65660753576542,20.363487354898268,16.76268861953383,34.246761149624135,22.536212555484248,22.274510422713686,21.811518748422372,32.31401984648007,33.9731231541313,33.559381235740894,28.783144634490164,33.32541674687063,19.386563680618384,19.44130349082784,32.31548244712151,20.444376016795513,23.89605982073266,912.4281424983832,706.6876746109967,621.4694365699585,204.11981843300308,574.1477567330185,156.66674853323565,959.5921164882399,245.52507722745085,622.4108859322542,855.5311911088987,870.2310164892449,183.1063932720583,530.9452024884579,1155.4429565108064,981.7184393328197,529.0854112390236,690.0897258866888,109.49958013271431,939.5968191610493,527.9335407433922,36.95832664473809,83.37111656277997,36.559249136700814,87.08080187367936,42.268850257838935,69.78766753890037,30.389005177780987,78.00418682683201,37.820945434081736,30.11064887610698,61.6239238416748,79.0465659800775,64.4759356213591,63.6437708243476,63.822090541078495,57.50954743621217,83.33442493635226,37.24414049888999,84.04882817186505,65.17669369167757,0.7878637808550757,0.5653698295292087,0.7250111105451966,0.4066872789149576,0.3766037532362294,0.4128169177190958,0.8176955228546181,0.7005236364617546,0.9072614429693426,0.4206008257394801,0.8880587686553734,0.6249368781362192,0.6228051816826219,0.3982847870586368,0.5588957767374712,0.6032082193723635,0.8541100795450209,0.5910016963734314,0.7685873033728275,0.7663854856716725,-2.059323052297405,-0.8216934496975007,1.9181971149087877,-0.7183937477576227,0.6585729275665638,-0.6582499454051637,0.04757796741523678,-0.605082894368708,-1.8942052724698824,0.701873209510385,-0.45492591393447657,0.2546975424948467,-0.05119718025340426,-0.46362322909290804,0.5233941514270951,0.26935720783436645,0.18182220586889428,0.1813126788949516,0.07260920291787595,-2.160599418363837,5094.905598745804
16.161672243363988,28.84553129035705,23.9947968490108,33.12174120962521,22.221494526820745,30.535968744172614,25.367309266706414,25.671088671071587,30.13077166990613,21.023180395708906,15.642191609641165,27.829807381285754,23.575028166827085,34.610806080627086,22.76733755343095,20.157285072896897,24.453294587296895,23.76818664718539,21.841535919421418,29.523622440000306,1157.3286913451457,1141.7971572279646,809.1062072669841,426.36636739089477,775.0268881502599,343.3405216852018,116.14715857450881,1092.4804663143536,544.1437995013916,640.0137363261204,1008.1209382799198,783.3551895233688,719.5184562673464,450.59769793214696,995.6299073429523,1021.4661407253706,988.259606830368,817.0355046794118,623.3725161898221,214.23607187534054,37.882202027444606,58.05858472264519,86.74355271378167,43.775280213694074,42.30983605862933,57.374641289375134,49.52087569811207,65.24996806147294,40.9579930767114,64.20489886789657,27.508570312175717,42.180894724816156,35.86615290012822,27.41198389538762,42.99864458202404,53.49646635688118,71.25057365970905,52.69100169003263,79.09363429113327,27.733116073923814,0.6972906237940473,0.7400838618015715,0.5119236479157496,0.5460178829068665,0.8647983997157027,0.5141873939862325,0.4353230160767491,0.8489381887596261,0.6204790479663301,0.6534998086682247,0.9852313967844115,0.3994737382116319,0.9262274876537542,0.5678772368166076,0.8847445734508594,0.6084572973636744,0.3886633154977481,0.7791994441651305,0.8474296335097695,0.7162953371958021,-0.19063922660934235,-0.47042525168058047,0.04768592805290827,-0.1528850346756565,-0.4067892308797614,-0.2596717345272718,0.9263839892608398,0.706711454307254,0.30221150879504044,2.2383970509020945,-1.12217000862082,0.030607041294954788,0.3056948471448431,-0.5626746627738912,0.23200753555572304,-1.3463075314170598,0.2672066290004556,-1.0464723815120904,0.37530173050061283,0.795820523271186,5055.471812172168
32.3235229154987,31.983913031306386,30.534211139103625,15.243135429547737,23.169111628169652,31.95095266109473,16.4579690374331,15.00482009370269,20.14730916803268,26.564595723390276,27.877358551102525,32.53837863741694,32.39624731627846,34.31251445675185,26.928200531692923,26.308067839010086,16.222752600244473,22.622866305859574,33.61478792724825,28.645742435273952,228.20135648671723,182.23363139395835,1097.6406034635302,1119.2834834291143,595.3284888681214,369.27219705734774,826.5411189533627,924.8198457228451,1142.0838959899872,826.6680649920754,547.6681334708078,372.4764767898338,876.6578621509188,809.0524793121001,357.5382050104373,1136.7821697916436,1038.655611121732,793.8105673038133,429.8506897767643,1049.3401425686761,51.90014418412751,69.23884493696671,65.48275935677216,48.12166026603059,65.9931540438034,75.0562448718386,78.36775615509708,33.439424749051874,64.82057418657602,32.11980693986085,64.21087926611946,58.5177760800145,26.547834988570536,21.08865734856113,48.16928628335578,74.09731407253085,72.22895933119105,22.292652357265055,25.922788305272018,88.99918497212235,0.6405458916840799,0.49943793560258964,0.8222198494515256,0.9712238808335925,0.5140961920650169,0.5333322511599569,0.6696394652517096,0.36579044186402154,0.7601990427951544,0.497850487380993,0.8286306556510248,0.5019233256772839,0.863189873111047,0.48359476916402877,0.8404278707175692,0.4168870996457754,0.44232359404808264,0.5782157808205799,0.8539795267398724,0.6977353732125244,-1.5205930730893393,1.2882100032004011,0.16412721278038755,0.7893333642639807,-1.810378303801762,-1.069818700199837,-0.8598337456024716,-0.11962737771945951,2.18088012085075,-0.02451130346800265,-0.7433359609401337,0.7882356321996206,-0.5249629165183031,1.0341043631208349,0.2918285187662715,1.469921722538817,0.07031396004618709,0.2709139586984134,-0.9403332322634523,-0.007182966197480092,5670.412987934641
27.022300234864176,19.993360177183717,16.307323151287704,28.480398381175853,28.593944336666905,18.636353056746774,27.536658088301344,19.824886720760556,28.87019674092641,24.962593483679605,30.258977570231224,28.521120100265062,23.97910874956475,18.218740224048368,25.013932555906198,25.07931559650787,25.44096832342517,33.656240299405134,26.570235848188908,17.707249235205154,880.5244880378671,147.39263777255076,723.0199806712282,572.035649560077,454.06761597473263,471.64284205064496,100.1212549820047,1116.5711452688377,451.9437485867461,501.41256583998285,855.6140984232296,1093.5954539439324,1148.230369176899,448.39974807695774,888.6458198483875,558.82137561217,586.888841935455,669.4201500788649,1015.0554763062111,1114.9628647872262,55.67012335782289,73.35674952727076,23.50766073287473,70.38272593128998,51.40305340931572,30.71681762523692,28.03280543819038,39.94865458461841,87.56562821264097,51.26415727075856,46.1485342261587,67.59633381009823,38.72258820842641,21.11457615597042,39.11815786043011,71.87672024862864,26.08518706127194,33.490506553978875,85.54622912475637,59.392165509867716,0.4419418551433218,0.562807245195762,0.5150470815863321,0.5383923073129641,0.9567494601366877,0.9932885228222796,0.7911226031578544,0.7307452375208594,0.9503262472901823,0.8865013083969882,0.876504502328433,0.33432077195269094,0.6617522351341285,0.5075743975732634,0.7127171104448381,0.934079796409581,0.673506021794828,0.9126339441896094,0.3263443769547962,0.8141241067241654,0.003145421672814364,-0.03826249600129317,2.2397640505210643,0.6876953098990521,0.9906569083979919,-0.9427522531632017,1.5548641380143395,-0.03744779730678688,0.39275107720282953,0.28775604248072967,-1.466552539160758,-0.45188919076995804,-0.5301857058695453,1.7272479031265966,-0.7722904873588484,-3.126781217149141,-0.9830119904692446,-0.5025555348107287,-0.1713459090745823,0.10679327130256315,4620.9716042516675
29.16145155592091,24.788499272862808,24.751423873467687,16.03671598239458,16.13360864331671,23.60693064744401,20.063978140256204,19.16463617216429,15.794224151444944,26.59072738299962,30.18973138376614,22.13967384280226,34.58496557403971,18.6249561213231,34.63221311284866,19.06320076728418,22.59912250294817,29.30329469076875,18.57923634270002,17.857758683845343,353.378571195326,272.2057424206413,979.7648106061168,1132.7566413002457,185.05067214358837,147.96372194483388,169.36437813386806,851.5519562299787,301.65534644745685,130.714856962504,433.52161852271104,220.90093371592025,1104.2254610271748,221.7424770289739,305.1873140197742,606.6108250211208,494.8812318272641,517.1294175441351,1069.8081306990282,630.669000792054,41.62154456884491,68.20472546092748,43.50090396225835,60.45314543438213,74.42308222764294,64.66942148521326,26.422752149530254,56.04337061519253,34.971007566884296,81.54868434439769,43.393282480294616,34.68732488499927,23.332186778313808,23.58482545510975,44.142244439525484,69.29935726729843,63.22196938172044,68.52714942835041,45.6353886043639,53.849367028817966,0.9128189812492322,0.552362526414869,0.915587495769445,0.7140026887850642,0.5661709000946087,0.7128753893155623,0.6840776921792833,0.5043188136647105,0.38839589785344764,0.467983130420247,0.7343503223635364,0.651267680698864,0.4893435613818343,0.7212996632159514,0.5573311845880433,0.7533713142223726,0.9167184013827618,0.9713524186759106,0.9630367289654138,0.4758205791818254,-1.2528797196646608,0.13498864417439652,0.3096471648499399,0.6196948446971173,-0.5245984977360418,0.989725480741958,-1.387919577601475,1.1683996768009721,-1.3851440810013758,1.1259443694702633,0.2766015198650931,-0.5664181506142495,-1.042409221958139,3.1892543108006155,-1.1777857176126654,-0.17248286944856808,1.208908459373687,-1.1094484785855137,0.1789982590734737,0.10301619328046219,1779.2337127554297
